12;occurro;";";occurro, -is, -curri, -cursum, -ere;||;venire incontro,  in mente;;sì;30;30
13;statuo;";";statuo, -is, -ui, -utum, -ere;||;stabilire;;sì;30;30
14;rogo;";";rogo, -as, -avi, -atum, -are;||;chiedere;;sì;30;30
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
1;desero;";";desero, -eris, deserui, desertum, -ere;||;abbandonare;;sì;30;30
2;occīdo;";";occīdo, -is, occidi, occisum, -ere;||;uccidere;;sì;30;30
3;committo;";";committo, -is, -misi, -missum, -ere;||;riunire, intraprendere;;sì;30;30
4;consulo;";";consulo, -is, -sului, -sultum, -ere;||;provvedere;;sì;30;30
5;aufero;";";aufero, -fers, abstuli, ablatum, -ferre;||;portare via;;sì;30;30
6;consto;";";consto, -as, constiti, -are;||;stare fermo;;sì;30;30
7;accido;";";accido, -is, -cidi, -cisum, -ere;||;capitare;;sì;30;30
8;praebeo;";";praebeo, -es, -bui, -bitum, -ere;||;offrire;;sì;30;30
9;oportet;";";oportet, oportuit, -ere;||;occorre, è opportuno (verbo impersonale - si trova solo alla terza persona);;sì;30;30
10;pello;";";pello, -is, pépuli, pulsum, -ere;||;respingere;;sì;30;30
11;pateo;";";pateo, -es,  patui, -ere;||;estendersi;;sì;30;30
12;gigno;";";gigno, -is, genui, genitum, -ere;||;generare, far nascere;;sì;30;30
13;supersum;";";supersum, -es, -fui, -esse;||;sopravvivere;;sì;30;30
14;infero;";";infero, -fers, -tuli, illatum, -ferre;||;spingere, seppellire, presentare;;sì;30;30
;;;;;;;;;
;;;;;;;;;
1;ops, -is;;;";";risorsa, aiuto;;sì;30;30
2;opes, -um;;;";";ricchezze;;sì;30;30
3;dextera, -ae;;;";";la (mano) destra;;sì;30;30
4;ara, -ae;;;";";altare;;sì;30;30
5;praeda, -ae;;;";";bottino;;sì;30;30
6;facinus, -oris;;;";";azione, impresa, misfatto;;sì;30;30
7;prex, -ecis;;;";";preghiera;;sì;30;30
8;tellus, -uris;;;";";terra (poetico);;sì;30;30
9;comes, -itis;;;";";compagno;;sì;30;30
10;negotium, -i;;;";";affare;;sì;30;30
11;furor, -oris;;;";";pazzia;;sì;30;30
12;sinus, -us;;;";";golfo, seno, piega della veste;;sì;30;30
13;currus, -us;;;";";carro;;sì;30;30
14;funus, -eris;;;";";morte;;sì;30;30
;;;;;;;;;
;;;;;;;;;
1;patior;";";patior, -eris, passus sum, pati;||;sopportare;;sì;30;30
2;utor;";";utor, uteris, usus sum, uti;||;servirsi, usare;;sì;30;30
3;morior;";";morior, -eris, mortuus sum, mori;||;morire;;sì;30;30
4;loquor;";";loquor, -eris, locutus sum, loqui;||;parlare;;sì;30;30
5;orior;";";orior, oriris, ortus sum, oriri;||;sorgere;;sì;30;30
6;queror;";";queror, -eris, questus sum, -eri;||;lamentarsi;;sì;30;30
7;miror;";";miror, -aris, miratus sum, -ari;||;meravigliarsi;;sì;30;30
8;proficiscor;";";proficiscor, -eris, -profectus sum, -sci;||;partire;;sì;30;30
9;moror;";";moror, -aris, -atus sum, -ari;||;indugiare;;sì;30;30
10;tueor;";";tueor, -eris, tuitus sum, -eri;||;custodire;;sì;30;30
11;reor;";";reor, -eris, ratus sum, reri;||;pensare;;sì;30;30
12;fio;";";fio, fis, factum sum, fieri;||;diventare, accadere, essere fatto;;sì;30;30
13;audeo;";";audeo, -es, ausus sum, audere;||;osare;;sì;30;30
14;gaudeo;";";gaudeo, -es, gavisus sum, -ere;||;gioire;;sì;30;30
;;;;;;;;;
;;;;;;;;;
1;decerno;";";decerno, -is, -crevi, -cretum, -ere;||;stabilire;;sì;30;30
2;cano;";";cano, -is, cecini, cantum, -are;||;cantare, profetizzare;;sì;30;30
3;abeo;";";abeo, -is, -i(v)i, -itum, -ire;||;andarsene;;sì;30;30
4;fleo;";";fleo, -es, flevi, fletum, flere;||;piangere;;sì;30;30
5;posco;";";posco, -is, poposci, -ere;||;chiedere;;sì;30;30
6;reperio;";";reperio, -is, re(p)peri, repertum, -ire;||;ritrovare, scoprire;;sì;30;30
7;"repeto (oltre a ""ripetere"")";";";repeto, -is, -i(v)i, -itum, -ere ;||;attaccare di nuovo, reclamare;;sì;30;30
8;deficio;";";deficio, -is, -feci, -fectum, -fìcere;||;venir meno;;sì;30;30
9;fundo;";";fundo, -is, fusi, fundum, -ere;||;"versare  (ma con il paradigma ""fundo, -as, -avi, -atum, -are"" vuol dire ""fondare"", ""consolidare"")";;sì;30;30
10;discedo;";";discedo, -is, -cessi,  -cessum, -ere;||;andarsene;;sì;30;30
11;iacto;";";iacto, -as, -avi, -atum, -are;||;gettare;;sì;30;30
12;condo;";";condo, -is, -didi, -ditum, -ere;||;fondare;;sì;30;30
13;deduco;";";deduco, -is, -duxi, -ductum, -ere;||;condurre giù, fondare;;sì;30;30
14;dimitto;";";dimitto, -is, -misi, -missum, -ere;||;congedare;;sì;30;30
;;;;;;;;;
;;;;;;;;;
1;tot;;;";"; tanti (aggettivo indeclinabile!);;sì;30;30
2;pulcher, -a, -um;;;";";bello;;sì;30;30
3;praeceps, -cipitis (agg.);;;";";"disastroso, rapido (si può trovare anche come nome col significato di ""precipizio, abisso"")";;sì;30;30
4;foedus, -a, -um;;;";";"ripugnante (si può trovare anche come nome della terza, declinato ""foedus, -eris"", con il significato di ""patto""";;sì;30;30
5;"varius, -a, -um (oltre a ""vario"")";;;";";mutevole;;sì;30;30
6;acer, -is, -e;;;";";acuto, aspro, laborioso;;sì;30;30
7;aeger, -a, -um;;;";";malato;;sì;30;30
8;dives, -itis;;;";";ricco;;sì;30;30
9;"vastus, -a, -um (oltre a ""vasto"")";;;";";deserto;;sì;30;30
10;plerique, pleraeque, pleraque;;;";";gran parte, molti (plurale di plerusque, pleraque, plerumque, ma è raro trovarlo al singolare);;sì;30;30
11;invitus, -a,- um;;;";";controvoglia;;sì;30;30
12;asper, -a, -um;;;";";aspro, scosceso;;sì;30;30
13;fessus, -a, -um;;;";";stanco;;sì;30;30
14;dirus, -a, -um;;;";";funesto;;sì;30;30
;;;;;;;;;
;;;;;;;;;
1;propero;";";propero, -as, -avi, -atum, -are;||;affrettarsi, accelerare;;sì;30;30
2;pertineo;";";pertineo, -es, -tinui, -ere;||;estendersi, raggiungere, riguardare;;sì;30;30
3;caedo;";";caedo, -is, cecidi, caesum, -ere;||;uccidere;;sì;30;30
4;probo;";";probo, -as, -avi, -atum, -are;||;provare, approvare;;sì;30;30
5;haereo;";";haereo, -es, haesi, haesum, -ere;||;appoggiarsi;;sì;30;30
6;iungo;";";iungo, -is, iunxi, iunctum, -ere;||;unire;;sì;30;30
7;tendo;";";tendo, -is, tetendi, tentum/tensum, -ere;||;dirigersi;;sì;30;30
8;ēdo;";";ēdo, -is, -edidi, editum, ere;||;emettere, far uscire;;sì;30;30
9;ĕdo;";";ĕdo, -is, -i, -sum, -ere;||;mangiare;;sì;30;30
10;impleo;";";impleo, -es, -evi, -etum, -ere;||;riempire;;sì;30;30
11;defero;";";defero, -fers, -tuli, -latum, -ferre;||;portar giù;;sì;30;30
12;moneo;";";moneo, -es, -ui, -itum, -ere;||;avvertire, avvisare;;sì;30;30
13;veho;";";veho, -is, vexi, vectum, -ere;||;trasportare;;sì;30;30
14;careo;";";careo, -es, -ui, -ere;||;non avere, privarsi, desiderare;;sì;30;30
;;;;;;;;;
;;;;;;;;;
1;quin (avv.);;;";";In verità, perché non? (quando è interrogativo);;sì;30;30
2;quotiens;;;";";quante volte;;sì;30;30
3;praeterea;;;";";inoltre;;sì;30;30
4;unde;;;";";da dove;;sì;30;30
5;statim;;;";";subito;;sì;30;30
6;undique;;;";";da ogni parte;;sì;30;30
7;olim;;;";";un tempo;;sì;30;30
8;denique;;;";";infine;;sì;30;30
9;quondam;;;";";un tempo;;sì;30;30
10;frustra;;;";";invano;;sì;30;30
11;solum (avv.);;;";";solamente;;sì;30;30
12;item;;;";";ugalmente;;sì;30;30
13;fere;;;";";circa;;sì;30;30
14;semel;;;";";una volta;;sì;30;30
;;;;;;;;;
;;;;;;;;;
1;terreo;";";terreo/perterreo, -es, -terrui, -territum, -ere;||;spaventare;;sì;30;30
2;"supero (oltre a ""superare"")";";";supero, -as, -avi, -atum, -are;||;sconfiggere;;sì;30;30
3;obicio;";";obicio, -is, -ieci, -iectum, -ere;||;gettare davanti;;sì;30;30
4;impello;";";impello, -pellis, impuli, -pulsum,-ere;||;colpire, spingere;;sì;30;30
5;consisto;";";consisto, -is, constiti, -ere;||;fermarsi;;sì;30;30
6;dēligo;";";dēligo, -is, -legi, -lectum, -ere;||;scegliere;;sì;30;30
7;oro;";";oro, -as, -avi, -atum, -are;||;pregare, chiedere;;sì;30;30
8;tango;";";tango, -is, tetigi, tactum, -ere;||;toccare;;sì;30;30
9;ruo;";";ruo, -is, rui, rutum (part. fut. ruiturus), -ere;||;precipitarsi, crollare;;sì;30;30
10;pendeo;";";pendeo, -es, pependi, -ere;||;essere sospeso, pesare;;sì;30;30
11;respicio;";";respicio, -is, -spexi, -spectum, -ere;||;guardare indietro;;sì;30;30
12;contendo;";";contendo, -is, contendi, contentum, -ere;||;tirare, lanciare, dirigersi;;sì;30;30
13;converto;";";converto, -is, -verti, -versum, -ere;||;volgere;;sì;30;30
14;excutio;";";excutio, -is, excussi, excussum, -ere;||;scuotere via;;sì;30;30
;;;;;;;;;
;;;;;;;;;
1;"tempestas, -atis (oltre a ""tempesta"")";;;";";momento;;sì;30;30
2;numen, -inis;;;";";volontà divina;;sì;30;30
3;gradus, -us;;;";";passo, posizione;;sì;30;30
4;moenia, -ium;;;";";mura;;sì;30;30
5;cornu, -us;;;";";ala dell'esercito;;sì;30;30
6;nemus, -oris;;;";";bosco;;sì;30;30
7;solum, -i;;;";";suolo;;sì;30;30
8;pondus, -eris;;;";";peso;;sì;30;30
9;coma, -ae;;;";";chioma;;sì;30;30
10;pedes, -itis;;;";";fante;;sì;30;30
11;certamen, -inis;;;";";gara;;sì;30;30
12;aequor, -oris;;;";";distesa (di mare o di terra);;sì;30;30
13;vestigium, -i;;;";";traccia;;sì;30;30
14;equitatus, -us;;;";";cavalleria;;sì;30;30
;;;;;;;;;
;;;;;;;;;
1;praeter (prep.);;;";";davanti a, oltre (preposizione con l'accusativo);;sì;30;30
2;supra;;;";";sopra, oltre (preposizione con l'accusativo);;sì;30;30
3;extra;;;";";fuori, oltre, tranne, senza (preposizione con l'accusativo);;sì;30;30
4;circum (prep.);;;";";intorno (preposizione con l'accusativo, ma si trova spesso anche come anche avverbio);;sì;30;30
5;ultra;;;";";al di là, oltre (preposizione con l'accusativo);;sì;30;30
6;incido;";";incĭdo, -is, incidi, -ere;||;cadere, imbattersi;;sì;30;30
7;effundo;";";effundo, -is, -fudi, -fusum, -ere;||;versare;;sì;30;30
8;veto;";";veto, -as, vetui, vetitum, -are;||;vietare;;sì;30;30
9;perfero;";";perfero, -fers, -tuli, latum, -ferre;||;portare a termine;;sì;30;30
10;conficio;";";conficio, -is, -feci, -fectum, -fìcere;||;portare a termine;;sì;30;30
11;"comparo (oltre a ""comparare"")";";";comparo, -as, -avi, -atum, -are;||;preparare, unire;;sì;30;30
12;insto;";";insto, -as, -stiti, -staturus, -are;||;star sopra;;sì;30;30
13;lateo;";";lateo, -es, latui, -ere;||;stare nascosto;;sì;30;30
14;aperio;";";aperio, -is, aperui, apertum, -ire;||;aprire;;sì;30;30
;;;;;;;;;
;;;;;;;;;
1;prius;;;";";prima;;sì;30;30
2;interea;;;";";frattanto;;sì;30;30
3;subito;;;";";all'improvviso;;sì;30;30
4;iterum;;;";";di nuovo;;sì;30;30
5;postea;;;";";in seguito;;sì;30;30
6;paene;;;";";circa;;sì;30;30
7;num (avv.);;;";";forse che?;;sì;30;30
8;cerno;";";cerno, -is, crevi, cretum, -ere;||;scorgere;;sì;30;30
9;effero;";";effero, -fers, extuli, elatum, -ferre;||;portar fuori;;sì;30;30
10;figo;";";figo, -is, fixi, fictum, -ere;||;conficcare;;sì;30;30
11;revoco;";";revoco, -as, -avi, -atum, -are;||;richiamare;;sì;30;30
12;fingo;";";fingo, -is, finxi, finctum, -ere;||;plasmare;;sì;30;30
13;ineo;";";ineo, -is, -ivi, -itum, -ire;||;entrare;;sì;30;30
14;alo;";";alo, -is, alui, altum, -ere;||;nutrire;;sì;30;30
;;;;;;;;;
;;;;;;;;;
*;hic, haec, hoc;";";hic, haec, hoc / huius, huius, huius / huic, huic, huic / hunc, hanc, hoc / hoc, hac, hoc // hi, hae, heac / horum, harum, horum / his, his, his / hos, has, haec / his, his, his;||;questo, costui;;sì;30;30
*;iste, -a, -ud;";";iste, ista, istud / istius, istius, istius / isti, isti, isti / istum, istam, istud /isto, ista, isto // isti, istae, ista / istorum, istarum, istorum / istis, istis, istis / istos, istas, ista / istis, istis, istis;||;costui;;sì;30;30
*;ille, -a, -ud;";";ille, illa, illud / illius, illius, illius / illi, illi, illi / illum, illam, illud /illo, illa, illo // illi, illae, illa / illorum, illarum, illorum / illis, illis, illis / illos, illas, illa / illis, illis, illis;||;quello;;sì;30;30
*;idem, eadem, idem;";";idea, eadem, idem / eiusdem, eiusdem, eiusdem / eidem, eidem, eidem /eundem, eandem, idem / eodem, eadem, eodem // iidem (eidem/idem), eaedem, eadem / eorundem, earundem, eorundem / iisdem (eisdem/isdem), iisdem (eisdem/isdem), iisdem (eisdem/isdem) / eosdem, easdem, eadem / iisdem (eisdem/isdem), iisdem (eisdem/isdem), iisdem (eisdem/isdem);||;medesimo;;sì;30;30
*;ipse, -a,- um;";";ipse, ipsa, ipsum / ipsius, ipsius, ipsius / ipsi, ipsi, ipsi / ipsum, ipsam, ipsum / ipso, ipsa, ipso // ipsi, ipsae, ipsa / ipsorum, ipsarum, ipsorum / ipsis, ipsis, ipsis / ipsos, ipsas, ipsa / ipsis, ipsis, ipsis;||;stesso;;sì;30;30
;;;;;;;;;
;;;;;;;;;
1;donec;";";;||;finché;;sì;30;30
2;quin (cong.);";";;||;che non;;sì;30;30
3;neve;";";;||;né;;sì;30;30
4;differo;";";differo, -fers, distuli, dilatum, -ferre;||;disporre, differire, rinviare;;sì;30;30
5;colligo;";";colligo, -is, -legi, -lectum, -ere;||;raccogliere;;sì;30;30
6;vito;";";vito, -as, -avi, -atum, -are;||;evitare;;sì;30;30
7;pareo;";";pareo, -es, parui, paritum, -ere;||;apparire;;sì;30;30
8;sino;";";sino, -is, sivi, situm, -ere;||;permettere;;sì;30;30
9;effugio;";";effugio, -is, -fugi, -fugitum, -fugere;||;sfuggire;;sì;30;30
10;excito;";";excito, -as, -avi, -atum, -are;||;suscitare, svegliare, incitare;;sì;30;30
11;evenio;";";evenio, -is, .veni, -ventum, -ire;||;uscire, accadere;;sì;30;30
12;obsideo;";";obsideo, -es, -sedi, -sessum, -ere;||;abitare, assediare;;sì;30;30
13;praecipio;";";praecipio, -is, praecepi, praeceptum, -ere;||;istruire;;sì;30;30
14;instituo;";";instituo, -is, institui, institutum, -ere;||;stabilire;;sì;30;30
;;;;;;;;;
;;;;;;;;;
1;reus, -i;;;";";imputato, accusato, colpevole;;sì;30;30
2;limen, -inis;;;";";soglia;;sì;30;30
3;habitus, -us;;;";";aspetto;;sì;30;30
4;arx, -is;;;";";rocca;;sì;30;30
5;fax, -acis;;;";";fiaccola;;sì;30;30
6;nefas;;;";";azione illecita (sostantivo indeclinabile;;sì;30;30
7;aes, -eris;;;";";bronzo, denaro;;sì;30;30
8;arena/harena, -ae;;;";";sabbia;;sì;30;30
9;clades, -is;;;";";strage;;sì;30;30
10;robur, -oris;;;";";"quercia, forza (forza statica ma può supplire il genitivo e dativo singolare di ""vis"")";;sì;30;30
11;ratis, -is;;;";";zattera;;sì;30;30
12;dolus, -i;;;";";inganno;;sì;30;30
13;ictus, -us;;;";";colpo;;sì;30;30
14;humus, -i;;;";";terra;;sì;30;30
;;;;;;;;;
;;;;;;;;;
1;fateor;";";fateor, -eris, fassum sum, -eri;||;confessare;;sì;30;30
2;labor;";";labor,  -eris, lapsus sum, labi;||;scivolare;;sì;30;30
3;intueor;";";intueor, -eris, intuitus sum, -eri;||;scrutare, considerare;;sì;30;30
4;hortor;";";hortor, -aris, hortatus sum, -ari;||;esortare;;sì;30;30
5;vereor;";";vereor, -eris, veritus sum, -eri;||;temere;;sì;30;30
6;ingredior;";";ingredior, -eris, ingressus sum, -edi;||;entrare;;sì;30;30
7;egredior;";";egredior, -eris, egressus sum, -edi;||;uscire;;sì;30;30
8;obliviscor;";";obliviscor, -eris, -itus sum, -isci;||;dimenticare;;sì;30;30
9;conor;";";conor, -aris, -atus sum, -ari;||;tentare;;sì;30;30
10;"aggredior (oltre ad ""aggredire"")";";";aggredior, -eris,  aggressus sum, -edi ;||;avvicinarsi;;sì;30;30
11;complector;";";complector, -eris, complexus sum, complecti;||;abbracciare;;sì;30;30
12;fruor;";";fruor, -eris, fruitus/fructus sum, frui;||;fruire, godere (con l'ablativo o l'accusativo);;sì;30;30
13;nitor;";";nitor, -eris, nisus/nixus sum, niti;||;appoggiarsi su, sforzarsi di;;sì;30;30
14;polliceor;";";polliceor, -eris, pollicitus sum, polliceri;||;promettere;;sì;30;30
;;;;;;;;;
;;;;;;;;;
1;nuntius, -i;;;";";messaggero;;sì;30;30
2;hiems, -emis;;;";";inverno;;sì;30;30
3;conspectus, -us;;;";";sguardo;;sì;30;30
4;epistula, -ae;;;";";lettera;;sì;30;30
5;captivus, -i;;;";";prigioniero;;sì;30;30
6;vates, -is;;;";";veggente;;sì;30;30
7;arvum, -i;;;";";campo;;sì;30;30
8;obses, -idis;;;";";ostaggio;;sì;30;30
9;adventus, -us;;;";";arrivo;;sì;30;30
10;impedimentum, -i;;;";";ostacolo, intralcio;;sì;30;30
11;impedimenta, -orum;;;";";bagagli;;sì;30;30
12;os, ossis;;;";";osso;;sì;30;30
13;inopia, -ae;;;";";povertà, mancanza;;sì;30;30
14;aditus, -us;;;";";accesso;;sì;30;30
;;;;;;;;;
;;;;;;;;;
1;agnosco;";";agnosco, -is, -novi, -notum, -ere;||;riconoscere;;sì;30;30
2;impedio;";";impedio, -is, -i(v)i, -itum, -ire;||;impedire, ostacolare;;sì;30;30
3;vincio;";";vincio, -is, vinxi, vinctum, -ire;||;legare;;sì;30;30
4;intendo;";";intendo, -is, -tendi, -tentum, -ere;||;dirigersi, rivolgersi;;sì;30;30
5;obtineo;";";obtineo, -es, -tinui, -tentum, -ere;||;trattenere;;sì;30;30
6;conspicio;";";conspicio, -is, -spexi, -spectum, -ere;||;scorgere;;sì;30;30
7;pario;";";pario, -is, peperi, partum, -ere;||;generare;;sì;30;30
8;tempero;";";tempero, -as, -avi, -atum, -are;||;amministrare (regge l'accusativo), trattenere (regge dativo o ablativo);;sì;30;30
9;instruo;";";instruo, -is, instruxi, instructum, -ere;||;schierare;;sì;30;30
10;excedo;";";excedo, -cedi, -cessi, -cessum, -ere;||;uscire;;sì;30;30
11;certo;";";certo, -as, -avi, -atum, -are;||;gareggiare;;sì;30;30
12;servio;";";servio, -is, -i(v)i, -itum, -ire;||;servire (regge l'accusativo), essere schiavo (regge il dativo);;sì;30;30
13;postulo;";";postulo, -as, -avi, -atum, -are;||;chiedere;;sì;30;30
14;expedio;";";expedio, -is, -i(v)i, -itum, -ire;||;liberare;;sì;30;30
;;;;;;;;;
;;;;;;;;;
1;ferus, -a, -um;;;";";feroce, selvaggio;;sì;30;30
2;ater, atra, atrum;;;";";nero;;sì;30;30
3;creber, -a, -um;;;";";frequente;;sì;30;30
4;inanis, -e;;;";";vuoto;;sì;30;30
5;pauper, -eris;;;";";povero;;sì;30;30
6;latus, -a, -um;;;";";largo;;sì;30;30
7;quot;;;";";quanti (aggettivo indeclinabile!) ;;sì;30;30
8;universus, -a, -um;;;";";tutto quanto;;sì;30;30
9;geminus, -a, -um;;;";";gemello;;sì;30;30
10;lenis, -e;;;";";delicato;;sì;30;30
11;potior, -oris;;;";";preferibile, più potente (comparativo di potis, -e);;sì;30;30
12;complures, -ia;;;";";parecchi;;sì;30;30
13;laevus, -a, -um;;;";";sinistro;;sì;30;30
14;peritus, -a, -um;;;";";esperto;;sì;30;30
;;;;;;;;;
;;;;;;;;;
1;verso;";";verso, -as, -avi, -atum, -are;||;rivolgere;;sì;30;30
2;provideo;";";provideo, -es, -vidi, -visum, -ere;||;provvedere,  prevedere;;sì;30;30
3;consido;";";consido, -is, -sedi, -sessum, -ere;||;insediarsi;;sì;30;30
4;ludo;";";ludo, -is, lusi, lusum, -ere;||;giocare;;sì;30;30
5;afficio;";";afficio, -is, -feci, -fectum, -fìcere;||;influenzare, infliggere;;sì;30;30
6;mereo;";";mereo, -es, -rui, -itum, -ere;||;meritare;;sì;30;30
7;perficio;";";perficio, -is, -feci, -fectum, -ere;||;portare a termine;;sì;30;30
8;demitto;";";demitto, -is, -misi, -missum, -ere;||;abbassare;;sì;30;30
9;mando;";";mando, -as, -avi, -atum, -are;||;affidare;;sì;30;30
10;iacio;";";iacio, -is, ieci, iactum, -ere;||;gettare;;sì;30;30
11;seco;";";seco, -as, secui, sectum, -are;||;tagliare;;sì;30;30
12;ignosco;";";ignosco, -is, -ovi, -otum, -ere;||;perdonare (regge il dativo);;sì;30;30
13;averto;";";averto, -is, -verti, -versum, -ere;||;distogliere;;sì;30;30
14;adhibeo;";";adhibeo, -es, -bui, -bitum, -ere;||;usare;;sì;30;30
;;;;;;;;;
;;;;;;;;;
*;quis?, quid?;";";"quis?, quid? / cuius?, cuius rei? / cui?, cui rei? /quem?, quid? / quo?, quo?(qua re?) // qui?, quae? / quorum?, quarum rerum? / quibus?, quibus rebus? / quos, quae? / quibus?, quibus rebus? |||L'aggettivo è ""qui?, quae?, quod?"" , e si declina come il relativo ""qui, quae, quod""";||;Chi? Che cosa? Che?;;sì;30;30
*;quis, quid;";";"quis, quid / cuius, cuius rei / cui, cui rei /quem, quid / quo, quo (qua re) // qui, quae (qua) / quorum, quarum rerum / quibus, quibus rebus / quos, quae / quibus, quibus rebus||| L'aggettivo è ""qui, quae, quod"" , e si declina come il relativo ""qui, quae, quod""";||;qualcuno, uno, qualche cosa (frasi ipotetiche);;sì;30;30
*;aliquis, aliquid;";";"Aliquis, aliquid / alicuius, alicuius rei / alicui, alicui rei / aliquem, aliquid / aliquo, aliquo (aliqua re) // aliqui, aliqua / aliquorum, aliquarum rerum / aliquibus, aliquibus rebus / aliquos, aliqua /  aliquibus, aliquibus rebus ||| L'aggettivo è ""aliquis, aliqua, aliquod"", e si declina come il relativo ""qui, quae, quod""";||;qualcuno, uno, qualche cosa (frasi affermative);;sì;30;30
*;quisquam, quidquam;";";"quisquam, quidquam / cuiusquam, ullius rei / cuiquam, ulli rei / quemquam, quidquam / quoquam, ulla re // ulli, ullae, ulla / ullorum, ullarum, ullorum / ullis, ullis, ullis / ullos, ullas, ulla / ullis, ullis, ullis ||| L' aggettivo è ""ullus, -a, -um"", e si declina come un aggettivo della prima classe.";||;qualcuno, uno, qualche cosa (frasi negative);;sì;30;30
*;quidam, quaedam, quiddam;";";"quidam, quaedam, quiddam / cuiusdam, cuiusdam, cuiusdam / cuidam, cuidam, cuidam / quendam, quandam, quidam / quodam, quadam, quodam // quidam, quaedam, quaedam / quorundam, quarundam, quorundam /quibusdam, quibusdam, quibusdam /quosdam, quasdam, quaedam /quibusdam, quibusdam, quibusdam ||| L'aggettivo è uguale, tranne che per il nominativo e accusativo neutro singolare che fanno ""quoddam""";||;un tale, un qualcosa;;sì;30;30
*;quisque, quidque;";";"quisque, quidque (o quicque) / cuiusque, cuiusque rei / cuique, cuique rei /quemque, quidque / quoque, quoque (qua re) // quique, quaeque (qua) / quorumque, quarumque rerum / quibusque, quibusque rebus / quosque, quaeque / quibusque, quibusque rebus||| L'aggettivo è ""quisque, quaeque, quodque”, e si declina come il relativo “qui, quae, quod”";||;ciascuno;;sì;30;30
;;;;;;;;;
;;;;;;;;;
*;quicumque, quaecumque, quodcumque;";";quicumque, quaecumque, quodcumque / cuiuscumque, cuiuscumque, cuiuscumque / cuicumque, cuicumque, cuicumque /quemcumque, quamcumque, quodcumque / quocumque, quacumque, quocumque // quicumque, quaecumque, quaecumque / quorumcumque quarumcumque, quorumcumque / quibuscumque, quibuscumque, quibuscumque / quoscumque, quascumque, quaecumque / quibuscumque, quibuscumque, quibuscumque ||| l'aggettivo è identico;||;chiunque, qualunque cosa;;sì;30;30
*;quisquis, quidquid;";";quisquis, quidquid / cuicuimodi, cuicuimodi / - , - / - , - / quoquo, quoquo / / - , - /- , - /- , - /- , - /- , - / ||| L'aggettivo è identico;||;chiunque, qualunque cosa;;sì;30;30
*;nemo, nihil;";";"nemo, nihil (nil) / nullius (neminis), nullius rei / nemini, nulli re / neminem, nihil (nil) / nullo (nemine), nulla re |||  L' aggettivo è ""nullus, -a, -um"", e si declina come un aggettivo della prima classe.";||;nessuno, nessuna cosa (niente);;sì;30;30
*;uterque, utraque, utrumque;";";uterque, utraque, utrumque / utrique, utraeque, utrique / utroque, utraeque, utroque / utrumque, utramque, utrumque / utroque, utraque, utroque // utrique, utraeque, utraque / utrorumque, utrarumque, utrorumque / utrisque, utrisque, utrisque / utrosque, utrasque, utraque / utrisque, utrisque, utrisque ||| l'aggettivo è identico;||;ciascuno dei due, entrambi;;sì;30;30
*;plerusque, pleraque, plerumque;";";plerusque, pleraque, plerumque / plerique, pleraeque, plerique / pleroque, pleraeque, plaroque / plerumque, pleramque, plerumque / pleroque, pleraque, pleroque // plerique, pleraeque, pleraque / plerorumque, plerarumque, plerorumque / plerisque, plerisque, plerisque / plerosque, plerasque, pleraque / plerisque, plerisque, plerisque ||| l'aggettivo è identico;||;la maggior parte;;sì;30;30
;;;;;;;;;
;;;;;;;;;
1;lapis, -idis;;;";";sasso;;sì;30;30
2;sagitta, -ae;;;";";freccia;;sì;30;30
3;aestus, -us;;;";";calore, marea;;sì;30;30
4;"altitudo, -inis (oltre a ""altezza"")";;;";";profondità;;sì;30;30
5;saevitia, -ae;;;";";crudeltà;;sì;30;30
6;ludus, -i;;;";";gioco, scuola;;sì;30;30
7;torus, -i;;;";";nastro, matrimonio, letto nuziale;;sì;30;30
8;fas;;;";";lecito (sostantivo indeclinabile);;sì;30;30
9;cor, -dis;;;";";cuore;;sì;30;30
10;subsidium, -i ;;;";";riserva, truppe di rinforzo, soccorso;;sì;30;30
11;crinis, -is;;;";";capello;;sì;30;30
12;avus, -i;;;";";nonno;;sì;30;30
13;bos, -ovis;;;";";bue (ricorda che al genitivo plurale fa “boum”, e al dativo/ablativo plurale può fare “bobus” o “bubus”);;sì;30;30
14;Iuppiter, Iovis;;;";";"Giove (ricorda che il resto della declinazione segue ""iovis"")";;sì;30;30
;;;;;;;;;
;;;;;;;;;
1;volvo;";";volvo, -is, volvi, volutum, -ere;||;girare;;sì;30;30
2;aequo;";";aequo, -as, -avi, -atum, -are;||;spianare, paragonare;;sì;30;30
3;deicio;";";deicio, -is, -ieci, -iectum, -ere;||;buttar giù;;sì;30;30
4;sterno;";";sterno, -is, stravi, stratum, sternere;||;spargere, distendersi;;sì;30;30
5;haurio;";";haurio, -is, hausi, haustum, -ire;||;attingere;;sì;30;30
6;subicio;";";subicio, -is, -ieci, -iectum, -ere;||;mettere sotto;;sì;30;30
7;praesum;";";praesum, praees, praefui, praeesse;||;essere a capo;;sì;30;30
8;corripio;";";corripio, -is, -ripui, -reptum, -ere;||;impossessarsi;;sì;30;30
9;proicio;";";proicio, -is, -ieci, -iectum, -ere;||;protendere, scacciare;;sì;30;30
10;recuso;";";recuso, -as, -avi, -atum, -are;||;rifiutare;;sì;30;30
11;loco;";";loco, -as, -avi, -atum, -are;||;collocare;;sì;30;30
